key,model,horizon,origin,target,n_train,actual,predicted,error
snowflake,ses,1,2023-08,2023-09,7,-4.969813299576001,-3.255356316646292,-1.7144569829297085
snowflake,holt_damped,1,2023-08,2023-09,7,-4.969813299576001,-3.291480055588403,-1.6783332439875975
snowflake,loglinear,1,2023-08,2023-09,7,-4.969813299576001,-3.599173969710486,-1.3706393298655146
snowflake,ar1,1,2023-08,2023-09,7,-4.969813299576001,-3.0031105839006305,-1.9667027156753702
snowflake,naive,1,2023-09,2023-10,8,-3.594568774642695,-4.969813299576001,1.3752445249333056
snowflake,mean,1,2023-09,2023-10,8,-3.594568774642695,-2.8827938128874036,-0.7117749617552915
snowflake,drift,1,2023-09,2023-10,8,-3.594568774642695,-5.332682117088879,1.738113342446184
snowflake,ses,1,2023-09,2023-10,8,-3.594568774642695,-4.712644752136544,1.1180759774938491
snowflake,holt_damped,1,2023-09,2023-10,8,-3.594568774642695,-4.929992740390315,1.3354239657476197
snowflake,loglinear,1,2023-09,2023-10,8,-3.594568774642695,-4.476133784537037,0.8815650098943419
snowflake,ar1,1,2023-09,2023-10,8,-3.594568774642695,-4.582846613449602,0.9882778388069071
snowflake,naive,1,2023-10,2023-11,9,-3.648057459593681,-3.594568774642695,-0.05348868495098591
snowflake,mean,1,2023-10,2023-11,9,-3.648057459593681,-2.961879919749103,-0.6861775398445782
snowflake,drift,1,2023-10,2023-11,9,-3.648057459593681,-3.7643138874393305,0.11625642784564949
snowflake,ses,1,2023-10,2023-11,9,-3.648057459593681,-3.861869606638872,0.21381214704519103
snowflake,holt_damped,1,2023-10,2023-11,9,-3.648057459593681,-4.453866268034437,0.805808808440756
snowflake,loglinear,1,2023-10,2023-11,9,-3.648057459593681,-4.453794929913269,0.8057374703195883
snowflake,ar1,1,2023-10,2023-11,9,-3.648057459593681,-3.3070871943507254,-0.3409702652429556
snowflake,naive,1,2023-11,2023-12,10,-2.798297078949988,-3.648057459593681,0.8497603806436929
snowflake,mean,1,2023-11,2023-12,10,-2.798297078949988,-3.0304976737335605,0.23220059478357236
snowflake,drift,1,2023-11,2023-12,10,-2.798297078949988,-3.8061769296057517,1.0078798506557636
snowflake,ses,1,2023-11,2023-12,10,-2.798297078949988,-3.722891711059498,0.92459463210951
snowflake,holt_damped,1,2023-11,2023-12,10,-2.798297078949988,-3.9394844295571647,1.1411873506071766
snowflake,loglinear,1,2023-11,2023-12,10,-2.798297078949988,-4.440487757703122,1.6421906787531335
snowflake,ar1,1,2023-11,2023-12,10,-2.798297078949988,-3.376611972872619,0.5783148939226308
snowflake,naive,2,2023-06,2023-08,5,-3.240854731586976,-2.810907586541918,-0.42994714504505804
snowflake,mean,2,2023-06,2023-08,5,-3.240854731586976,-2.28446284266148,-0.9563918889254959
snowflake,drift,2,2023-06,2023-08,5,-3.240854731586976,-3.108525517369495,-0.132329214217481
snowflake,ses,2,2023-06,2023-08,5,-3.240854731586976,-2.8070925931017308,-0.43376213848524525
snowflake,holt_damped,2,2023-06,2023-08,5,-3.240854731586976,-2.8611027020574795,-0.3797520295294965
snowflake,loglinear,2,2023-06,2023-08,5,-3.240854731586976,-3.1576196667885603,-0.08323506479841569
snowflake,ar1,2,2023-06,2023-08,5,-3.240854731586976,-2.3693331331198384,-0.8715215984671376
snowflake,naive,2,2023-07,2023-09,6,-4.969813299576001,-3.429368258628852,-1.5404450409471488
snowflake,mean,2,2023-07,2023-09,6,-4.969813299576001,-2.475280411989375,-2.4945328875866255
snowflake,drift,2,2023-07,2023-09,6,-4.969813299576001,-3.883536758347477,-1.0862765412285236
snowflake,ses,2,2023-07,2023-09,6,-4.969813299576001,-3.368541766163373,-1.6012715334126275
snowflake,holt_damped,2,2023-07,2023-09,6,-4.969813299576001,-3.7332173091054037,-1.236595990470597
snowflake,loglinear,2,2023-07,2023-09,6,-4.969813299576001,-3.7012643003662955,-1.2685489992097052
snowflake,ar1,2,2023-07,2023-09,6,-4.969813299576001,-2.828850140811257,-2.1409631587647437
snowflake,naive,2,2023-08,2023-10,7,-3.594568774642695,-3.240854731586976,-0.3537140430557191
snowflake,mean,2,2023-08,2023-10,7,-3.594568774642695,-2.5846481719318897,-1.0099206027108054
snowflake,drift,2,2023-08,2023-10,7,-3.594568774642695,-3.576281009333833,-0.018287765308862003
snowflake,ses,2,2023-08,2023-10,7,-3.594568774642695,-3.255356316646292,-0.33921245799640287
snowflake,holt_damped,2,2023-08,2023-10,7,-3.594568774642695,-3.3142737136818248,-0.2802950609608703
snowflake,loglinear,2,2023-08,2023-10,7,-3.594568774642695,-3.84405950710532,0.249490732462625
snowflake,ar1,2,2023-08,2023-10,7,-3.594568774642695,-2.8515013261014204,-0.7430674485412747
snowflake,naive,2,2023-09,2023-11,8,-3.648057459593681,-4.969813299576001,1.3217558399823197
snowflake,mean,2,2023-09,2023-11,8,-3.648057459593681,-2.8827938128874036,-0.7652636467062774
snowflake,drift,2,2023-09,2023-11,8,-3.648057459593681,-5.695550934601757,2.0474934750080758
snowflake,ses,2,2023-09,2023-11,8,-3.648057459593681,-4.712644752136544,1.0645872925428632
snowflake,holt_damped,2,2023-09,2023-11,8,-3.648057459593681,-5.509337473622474,1.861280014028793
snowflake,loglinear,2,2023-09,2023-11,8,-3.648057459593681,-4.820639724353174,1.1725822647594928
snowflake,ar1,2,2023-09,2023-11,8,-3.648057459593681,-4.267629720330283,0.6195722607366019
snowflake,naive,2,2023-10,2023-12,9,-2.798297078949988,-3.594568774642695,0.796271695692707
snowflake,mean,2,2023-10,2023-12,9,-2.798297078949988,-2.961879919749103,0.16358284079911467
snowflake,drift,2,2023-10,2023-12,9,-2.798297078949988,-3.9340590002359663,1.1357619212859782
snowflake,ses,2,2023-10,2023-12,9,-2.798297078949988,-3.861869606638872,1.0635725276888839
snowflake,holt_damped,2,2023-10,2023-12,9,-2.798297078949988,-4.678549006943477,1.880251927993489
snowflake,loglinear,2,2023-10,2023-12,9,-2.798297078949988,-4.745691344945389,1.9473942659954004
snowflake,ar1,2,2023-10,2023-12,9,-2.798297078949988,-3.150231684627152,0.35193460567716395
snowflake,naive,3,2023-06,2023-09,5,-4.969813299576001,-2.810907586541918,-2.1589057130340827
snowflake,mean,3,2023-06,2023-09,5,-4.969813299576001,-2.28446284266148,-2.6853504569145206
snowflake,drift,3,2023-06,2023-09,5,-4.969813299576001,-3.2573344827832833,-1.7124788167927174
snowflake,ses,3,2023-06,2023-09,5,-4.969813299576001,-2.8070925931017308,-2.16272070647427
snowflake,holt_damped,3,2023-06,2023-09,5,-4.969813299576001,-2.8780463014664854,-2.0917669981095153
snowflake,loglinear,3,2023-06,2023-09,5,-4.969813299576001,-3.3655141487235793,-1.6042991508524214
snowflake,ar1,3,2023-06,2023-09,5,-4.969813299576001,-2.3185395116577654,-2.6512737879182353
snowflake,naive,3,2023-07,2023-10,6,-3.594568774642695,-3.429368258628852,-0.16520051601384322
snowflake,mean,3,2023-07,2023-10,6,-3.594568774642695,-2.475280411989375,-1.1192883626533199
snowflake,drift,3,2023-07,2023-10,6,-3.594568774642695,-4.11062100820679,0.5160522335640949
snowflake,ses,3,2023-07,2023-10,6,-3.594568774642695,-3.368541766163373,-0.2260270084793219
snowflake,holt_damped,3,2023-07,2023-10,6,-3.594568774642695,-3.8847731716555494,0.2902043970128543
snowflake,loglinear,3,2023-07,2023-10,6,-3.594568774642695,-3.9639751335899214,0.3694063589472263
snowflake,ar1,3,2023-07,2023-10,6,-3.594568774642695,-2.6905181559424416,-0.9040506187002535
snowflake,naive,3,2023-08,2023-11,7,-3.648057459593681,-3.240854731586976,-0.407202728006705
snowflake,mean,3,2023-08,2023-11,7,-3.648057459593681,-2.5846481719318897,-1.0634092876617913
snowflake,drift,3,2023-08,2023-11,7,-3.648057459593681,-3.743994148207262,0.09593668861358084
snowflake,ses,3,2023-08,2023-11,7,-3.648057459593681,-3.255356316646292,-0.3927011429473888
snowflake,holt_damped,3,2023-08,2023-11,7,-3.648057459593681,-3.332508640156562,-0.3155488194371192
snowflake,loglinear,3,2023-08,2023-11,7,-3.648057459593681,-4.088945044500154,0.4408875849064726
snowflake,ar1,3,2023-08,2023-11,7,-3.648057459593681,-2.7548202204922436,-0.8932372391014374
snowflake,naive,3,2023-09,2023-12,8,-2.798297078949988,-4.969813299576001,2.1715162206260126
snowflake,mean,3,2023-09,2023-12,8,-2.798297078949988,-2.8827938128874036,0.08449673393741541
snowflake,drift,3,2023-09,2023-12,8,-2.798297078949988,-6.058419752114635,3.260122673164647
snowflake,ses,3,2023-09,2023-12,8,-2.798297078949988,-4.712644752136544,1.914347673186556
snowflake,holt_damped,3,2023-09,2023-12,8,-2.798297078949988,-6.07709531218999,3.278798233240002
snowflake,loglinear,3,2023-09,2023-12,8,-2.798297078949988,-5.1651456641693105,2.3668485852193224
snowflake,ar1,3,2023-09,2023-12,8,-2.798297078949988,-4.0108590646895514,1.2125619857395633
